File name,Gene ID,Number of CpGs,Average number of CpGs,Length of Gene,Relative dyad concentration,How many highly conserved Ratio,Conservation against general presence,Number of conserved dyads,Number of early (<200) conserved dyads 
gene_1370.fasta,ENSG00000077549,3905,14.96168582375479,832.0344827586207,4.310154525386314,0.22075055187637968,19.525000000000002,2,0
gene_13703.fasta,ENSG00000176788,5834,22.35249042145594,499.64367816091954,9.260317460317461,0.31746031746031744,29.170000000000005,2,0
gene_13707.fasta,ENSG00000176834,6292,24.10727969348659,1411.4022988505747,4.017879948914431,0.06385696040868455,62.91999999999999,1,0
gene_13708.fasta,ENSG00000176842,15695,60.13409961685824,1373.9080459770114,10.809228650137742,2.8236914600550964,3.8280487804878054,41,4
gene_1371.fasta,ENSG00000077585,6741,25.82758620689655,1055.83908045977,5.688607594936709,0.33755274261603374,16.852500000000003,4,0
gene_13710.fasta,ENSG00000176853,3520,13.486590038314176,2415.0344827586205,1.3984902661899086,0.11918951132300357,11.733333333333334,3,2
gene_13711.fasta,ENSG00000176871,4129,15.81992337164751,1177.9195402298851,3.415219189412738,0.0827129859387924,41.29,1,0
gene_13712.fasta,ENSG00000176884,23943,91.73563218390805,2566.67816091954,8.32221063607925,1.0775112964893987,7.723548387096774,31,1
gene_13713.fasta,ENSG00000176887,20279,77.69731800766283,1171.2528735632184,15.293363499245853,3.619909502262444,4.2247916666666665,48,5
gene_13714.fasta,ENSG00000176890,3089,11.835249042145595,846.8965517241379,3.526255707762557,0.3424657534246575,10.296666666666667,3,3
gene_13717.fasta,ENSG00000176896,1883,7.21455938697318,906.1724137931035,1.8406647116324535,0.0,0,0,0
gene_13719.fasta,ENSG00000176903,4351,16.67049808429119,1052.3103448275863,4.0969868173258,0.3766478342749529,10.8775,4,1
gene_13720.fasta,ENSG00000176907,911,3.4904214559386975,314.82758620689657,2.838006230529595,0.3115264797507788,9.110000000000001,1,1
gene_13721.fasta,ENSG00000176909,2994,11.471264367816092,1029.057471264368,2.5922077922077924,0.17316017316017315,14.970000000000002,2,0
gene_13723.fasta,ENSG00000176919,2985,11.436781609195402,506.9425287356322,5.0,0.0,0,0,0
gene_13728.fasta,ENSG00000176928,2475,9.482758620689655,1337.16091954023,1.8211920529801324,0.0,0,0,0
gene_1373.fasta,ENSG00000077684,9969,38.195402298850574,2411.5172413793102,3.941874258600237,0.11862396204033215,33.23,3,1
gene_13731.fasta,ENSG00000176953,5133,19.666666666666668,939.8620689655172,4.819718309859155,0.18779342723004694,25.665000000000003,2,1
gene_13733.fasta,ENSG00000176971,3914,14.996168582375478,620.0229885057471,6.154088050314465,0.7861635220125787,7.827999999999999,5,1
gene_13734.fasta,ENSG00000176973,5767,22.095785440613028,545.7011494252873,10.117543859649123,1.2280701754385965,8.238571428571428,7,6
gene_13736.fasta,ENSG00000176978,9693,37.13793103448276,1178.896551724138,7.070021881838074,0.14587892049598833,48.464999999999996,2,0
gene_13738.fasta,ENSG00000176986,4814,18.444444444444443,3200.5632183908046,1.4654490106544902,0.030441400304414005,48.14,1,0
gene_1374.fasta,ENSG00000077713,4034,15.455938697318008,874.4827586206897,3.9317738791423,0.0,0,0,0
gene_13741.fasta,ENSG00000177000,10154,38.90421455938697,1975.1149425287356,4.877041306436119,0.09606147934678194,50.77,2,0
gene_13744.fasta,ENSG00000177030,14491,55.52107279693487,1488.8045977011495,8.534157832744405,0.0,0,0,0
gene_13745.fasta,ENSG00000177034,1277,4.89272030651341,920.0574712643678,1.359957401490948,0.10649627263045794,12.77,1,1
gene_13746.fasta,ENSG00000177045,18183,69.66666666666667,2054.4137931034484,8.212737127371273,1.4905149051490514,5.51,33,1
gene_13748.fasta,ENSG00000177051,11767,45.08429118773947,1744.2528735632184,6.493929359823399,0.22075055187637968,29.4175,4,0
gene_13749.fasta,ENSG00000177054,2673,10.241379310344827,1757.471264367816,1.4301765650080256,0.0,0,0,0
gene_13750.fasta,ENSG00000177058,2548,9.762452107279694,1532.816091954023,1.5112692763938316,0.11862396204033215,12.74,2,1
gene_13751.fasta,ENSG00000177076,4609,17.659003831417625,780.0919540229885,5.566425120772947,0.4830917874396135,11.5225,4,4
gene_13752.fasta,ENSG00000177082,3719,14.24904214559387,1059.2298850574712,3.3414195867026057,0.0,0,0,0
gene_13753.fasta,ENSG00000177084,27372,104.8735632183908,6332.091954022989,4.026478375992939,0.05884083553986466,68.43,4,0
gene_13754.fasta,ENSG00000177096,3181,12.187739463601533,754.1954022988506,4.078205128205128,0.0,0,0,0
gene_13755.fasta,ENSG00000177098,3262,12.49808429118774,655.5632183908046,4.748180494905386,0.1455604075691412,32.62,1,1
gene_13756.fasta,ENSG00000177103,40085,153.5823754789272,5458.0344827586205,6.3235526108218965,0.3155071777882947,20.0425,20,0
gene_13757.fasta,ENSG00000177105,3046,11.670498084291188,571.3103448275862,5.288194444444445,0.6944444444444444,7.615,4,1
gene_13759.fasta,ENSG00000177108,6141,23.528735632183906,777.6321839080459,7.753787878787879,1.3888888888888888,5.582727272727273,11,3
gene_1376.fasta,ENSG00000077782,12354,47.333333333333336,2428.9540229885056,4.839012925969448,0.39169604386995693,12.354000000000001,10,0
gene_13760.fasta,ENSG00000177119,5859,22.448275862068964,2444.8045977011493,2.1603982300884956,0.14749262536873156,14.6475,4,0
gene_13761.fasta,ENSG00000177125,7744,29.67049808429119,1512.5632183908046,5.111551155115512,0.19801980198019803,25.813333333333333,3,2
gene_13763.fasta,ENSG00000177143,4744,18.17624521072797,505.44827586206895,9.140655105973025,0.9633911368015413,9.488000000000001,5,4
gene_13764.fasta,ENSG00000177144,1648,6.314176245210728,522.2298850574713,3.0183150183150182,0.5494505494505495,5.493333333333333,3,3
gene_13765.fasta,ENSG00000177150,887,3.3984674329501914,768.5977011494252,1.083028083028083,0.0,0,0,0
gene_13767.fasta,ENSG00000177156,7373,28.24904214559387,949.0229885057471,7.314484126984127,0.1984126984126984,36.865,2,0
gene_13768.fasta,ENSG00000177169,21562,82.61302681992338,2923.32183908046,6.904258725584374,0.35222542427153375,19.601818181818185,11,7
gene_1377.fasta,ENSG00000077800,2775,10.632183908045977,880.5172413793103,2.9838709677419355,0.10752688172043011,27.75,1,1
gene_13770.fasta,ENSG00000177181,7115,27.260536398467433,1114.5862068965516,6.050170068027211,0.7653061224489796,7.905555555555556,9,8
gene_13774.fasta,ENSG00000177191,5940,22.75862068965517,1171.9885057471265,4.974874371859296,0.08375209380234507,59.39999999999999,1,1
gene_13775.fasta,ENSG00000177192,8100,31.03448275862069,1032.9195402298851,7.417582417582418,0.18315018315018314,40.50000000000001,2,1
gene_13776.fasta,ENSG00000177200,8608,32.980842911877396,7684.264367816092,0.9901081205429032,0.023004370830457786,43.040000000000006,2,0
gene_13778.fasta,ENSG00000177202,2909,11.145593869731801,289.08045977011494,9.6006600660066,0.0,0,0,0
gene_1378.fasta,ENSG00000077935,4946,18.950191570881227,3297.689655172414,1.3360345759049164,0.0,0,0,0
gene_13780.fasta,ENSG00000177225,5594,21.43295019157088,521.0229885057471,10.18943533697632,0.0,0,0,0
gene_13781.fasta,ENSG00000177238,12792,49.01149425287356,1354.3563218390805,8.939203354297694,1.1180992313067784,7.995000000000001,16,3
gene_13782.fasta,ENSG00000177239,10278,39.37931034482759,1450.83908045977,6.010526315789473,0.058479532163742694,102.77999999999999,1,0
gene_13785.fasta,ENSG00000177272,16862,64.60536398467433,1637.2068965517242,9.758101851851851,1.7939814814814814,5.4393548387096775,31,1
gene_13788.fasta,ENSG00000177291,4873,18.67049808429119,555.0689655172414,8.121666666666666,0.16666666666666669,48.72999999999999,1,0
gene_13789.fasta,ENSG00000177294,5502,21.080459770114942,1304.632183908046,4.139954853273138,0.2257336343115124,18.340000000000003,3,0
gene_1379.fasta,ENSG00000077942,13791,52.839080459770116,1832.2528735632184,6.800295857988166,0.4437869822485207,15.323333333333334,9,0
gene_13791.fasta,ENSG00000177301,4968,19.03448275862069,1498.8620689655172,3.312,0.46666666666666673,7.097142857142856,7,2
gene_13793.fasta,ENSG00000177303,17136,65.65517241379311,3349.3793103448274,4.857142857142857,0.08503401360544217,57.12,3,0
gene_13794.fasta,ENSG00000177311,14829,56.81609195402299,3515.5172413793102,4.143336127409891,0.08382229673093043,49.43,3,0
gene_13796.fasta,ENSG00000177352,1561,5.980842911877395,1290.942528735632,1.136098981077147,0.0,0,0,0
gene_13798.fasta,ENSG00000177363,5327,20.409961685823756,625.9310344827586,7.754002911208151,0.1455604075691412,53.269999999999996,1,0
gene_138.fasta,ENSG00000006555,16449,63.02298850574713,1592.7816091954023,9.653169014084508,1.7018779342723005,5.672068965517242,29,4
gene_1380.fasta,ENSG00000077943,8776,33.62452107279694,2718.8735632183907,2.7780943336498893,0.03165558721114277,87.76,1,0
gene_13800.fasta,ENSG00000177374,30235,115.84291187739464,2070.1724137931033,13.73069936421435,3.0426884650317896,4.512686567164178,67,6
gene_13801.fasta,ENSG00000177380,15597,59.758620689655174,3312.206896551724,4.350627615062762,0.7810320781032078,5.5703571428571435,28,9
gene_13806.fasta,ENSG00000177425,7369,28.233716475095786,810.3678160919541,7.224509803921569,0.39215686274509803,18.4225,4,0
gene_13807.fasta,ENSG00000177426,1658,6.352490421455939,805.2873563218391,2.0096969696969698,0.12121212121212122,16.58,1,0
gene_13809.fasta,ENSG00000177432,3146,12.053639846743295,418.71264367816093,6.637130801687764,0.6329113924050633,10.486666666666666,3,1
gene_1381.fasta,ENSG00000077984,1283,4.915708812260537,348.2068965517241,3.4489247311827955,0.0,0,0,0
gene_13810.fasta,ENSG00000177453,5702,21.846743295019156,1264.9655172413793,4.349351639969489,0.0,0,0,0
gene_13814.fasta,ENSG00000177463,7122,27.28735632183908,1730.2068965517242,3.9239669421487604,0.27548209366391185,14.244,5,2
gene_13815.fasta,ENSG00000177464,9430,36.13026819923372,1051.4022988505747,8.659320477502296,1.5610651974288337,5.5470588235294125,17,4
gene_13817.fasta,ENSG00000177468,8118,31.103448275862068,803.3218390804598,9.912087912087912,2.6862026862026864,3.69,22,2
gene_13818.fasta,ENSG00000177469,14911,57.13026819923372,1084.7241379310344,12.711849957374254,2.9838022165387894,4.260285714285714,35,4
gene_1382.fasta,ENSG00000078018,14700,56.32183908045977,5738.229885057472,2.4610748367654445,0.08371002846140968,29.4,5,0
gene_13820.fasta,ENSG00000177479,4654,17.831417624521073,1429.528735632184,3.1531165311653115,0.27100271002710025,11.635,4,0
gene_13822.fasta,ENSG00000177485,2341,8.969348659003831,1968.83908045977,1.1594848935116395,0.0,0,0,0
gene_13826.fasta,ENSG00000177508,19259,73.78927203065135,1416.4252873563219,12.813705921490353,2.661343978709248,4.814750000000001,40,6
gene_13827.fasta,ENSG00000177511,2509,9.613026819923371,1106.344827586207,2.195100612423447,0.5249343832020997,4.181666666666667,6,5
gene_13828.fasta,ENSG00000177519,4853,18.593869731800766,322.5402298850575,14.706060606060607,4.545454545454546,3.235333333333333,15,11
gene_1383.fasta,ENSG00000078043,1368,5.241379310344827,1754.816091954023,0.7331189710610932,0.0,0,0,0
gene_13830.fasta,ENSG00000177542,7286,27.915708812260537,906.0574712643678,7.519091847265222,0.30959752321981426,24.286666666666665,3,2
gene_13831.fasta,ENSG00000177548,7082,27.134099616858236,1585.6666666666667,4.207961972667855,0.05941770647653001,70.82,1,1
gene_13832.fasta,ENSG00000177551,4905,18.79310344827586,389.5287356321839,12.022058823529411,4.411764705882353,2.7249999999999996,18,9
gene_13833.fasta,ENSG00000177556,1095,4.195402298850575,193.44827586206895,5.447761194029851,0.4975124378109453,10.95,1,1
gene_13835.fasta,ENSG00000177565,2135,8.18007662835249,1483.4022988505747,1.3818770226537216,0.06472491909385113,21.35,1,0
gene_13836.fasta,ENSG00000177570,569,2.1800766283524906,425.91954022988506,1.128968253968254,0.0,0,0,0
gene_13838.fasta,ENSG00000177576,387,1.4827586206896552,217.09195402298852,1.6753246753246753,0.0,0,0,0
gene_13839.fasta,ENSG00000177595,11613,44.49425287356322,2505.080459770115,4.354330708661418,0.03749531308586427,116.13,1,1
gene_13841.fasta,ENSG00000177600,3912,14.988505747126437,341.7701149425287,11.241379310344827,2.0114942528735633,5.588571428571428,7,7
gene_13843.fasta,ENSG00000177606,10585,40.55555555555556,953.3218390804598,10.627510040160642,3.413654618473896,3.1132352941176467,34,8
gene_13844.fasta,ENSG00000177613,4829,18.50191570881226,1785.3793103448277,2.6216069489685125,0.32573289902280134,8.048333333333332,6,4
gene_13845.fasta,ENSG00000177614,12984,49.747126436781606,1347.4367816091954,8.323076923076924,0.2564102564102564,32.46000000000001,4,0
gene_13848.fasta,ENSG00000177646,9583,36.71647509578544,1613.3793103448277,5.262493135639758,0.0,0,0,0
gene_13849.fasta,ENSG00000177663,9973,38.21072796934866,1777.4827586206898,4.797017797017797,0.0481000481000481,99.72999999999999,1,0
gene_1385.fasta,ENSG00000078061,6296,24.122605363984675,1712.1954022988505,3.4404371584699454,0.1092896174863388,31.48,2,0
gene_13850.fasta,ENSG00000177666,9163,35.10727969348659,1266.4597701149426,6.568458781362007,0.5017921146953405,13.09,7,7
gene_13851.fasta,ENSG00000177669,4017,15.39080459770115,1277.7011494252874,3.0711009174311927,0.0,0,0,0
gene_13853.fasta,ENSG00000177674,2616,10.022988505747126,394.2183908045977,5.699346405228758,0.0,0,0,0
gene_13855.fasta,ENSG00000177679,13992,53.60919540229885,1510.5632183908046,7.164362519201229,0.30721966205837176,23.32,6,2
gene_13856.fasta,ENSG00000177683,768,2.942528735632184,1090.0459770114942,0.6464646464646465,0.08417508417508417,7.6800000000000015,1,1
gene_13858.fasta,ENSG00000177685,6295,24.118773946360154,1013.3563218390805,5.394173093401885,0.34275921165381323,15.737499999999997,4,0
gene_1386.fasta,ENSG00000078070,4954,18.980842911877396,1892.2298850574712,2.3192883895131087,0.0,0,0,0
gene_13863.fasta,ENSG00000177697,4594,17.60153256704981,724.8045977011494,6.028871391076115,0.0,0,0,0
gene_13864.fasta,ENSG00000177700,1875,7.183908045977011,190.86206896551724,9.191176470588236,2.450980392156863,3.75,5,5
gene_13866.fasta,ENSG00000177707,2808,10.758620689655173,1559.816091954023,1.701818181818182,0.12121212121212122,14.040000000000001,2,0
gene_13869.fasta,ENSG00000177728,19994,76.60536398467433,3950.4137931034484,4.8753962448183366,0.121921482565228,39.98799999999999,5,1
gene_13872.fasta,ENSG00000177733,16973,65.03065134099617,866.9655172413793,18.549726775956284,6.0109289617486334,3.0860000000000003,55,8
gene_13873.fasta,ENSG00000177752,1713,6.563218390804598,709.5862068965517,2.2217898832684826,0.0,0,0,0
gene_13874.fasta,ENSG00000177791,1286,4.9272030651340994,878.3333333333334,1.4384787472035794,0.0,0,0,0
gene_13875.fasta,ENSG00000177807,4296,16.45977011494253,1126.1724137931035,3.768421052631579,0.0,0,0,0
gene_13876.fasta,ENSG00000177830,7572,29.011494252873565,1088.1149425287356,6.389873417721519,0.0,0,0,0
gene_13879.fasta,ENSG00000177853,2561,9.812260536398467,4248.862068965517,0.5799365942028986,0.0,0,0,0
gene_1388.fasta,ENSG00000078098,3380,12.950191570881225,2176.448275862069,1.4824561403508771,0.08771929824561403,16.9,2,0
gene_13881.fasta,ENSG00000177868,250,0.9578544061302682,195.7816091954023,1.243781094527363,0.0,0,0,0
gene_13883.fasta,ENSG00000177875,7718,29.57088122605364,570.5747126436781,13.193162393162392,4.615384615384616,2.858518518518518,27,11
gene_13884.fasta,ENSG00000177879,548,2.099616858237548,569.1034482758621,0.9415807560137457,0.1718213058419244,5.4799999999999995,1,1
gene_13885.fasta,ENSG00000177885,3343,12.808429118773946,622.8735632183908,5.111620795107034,0.764525993883792,6.686,5,1
gene_13886.fasta,ENSG00000177888,4875,18.67816091954023,2537.310344827586,1.7857142857142858,0.03663003663003663,48.75,1,0
gene_13887.fasta,ENSG00000177889,950,3.6398467432950192,455.98850574712645,2.0697167755991286,0.4357298474945534,4.75,2,2
gene_13888.fasta,ENSG00000177917,3985,15.268199233716475,630.1264367816092,5.851688693098385,0.5873715124816447,9.9625,4,0
gene_13889.fasta,ENSG00000177932,1951,7.475095785440613,1492.2988505747126,1.2065553494124923,0.0,0,0,0
gene_1389.fasta,ENSG00000078114,6591,25.25287356321839,2803.816091954023,2.1666666666666665,0.06574621959237344,32.955,2,0
gene_13890.fasta,ENSG00000177938,2109,8.080459770114942,882.3218390804598,2.3433333333333333,0.0,0,0,0
gene_13893.fasta,ENSG00000177947,3223,12.348659003831418,743.0229885057471,4.213071895424837,0.0,0,0,0
gene_13894.fasta,ENSG00000177951,650,2.4904214559386975,146.09195402298852,4.088050314465409,0.0,0,0,0
gene_13895.fasta,ENSG00000177954,545,2.0881226053639845,253.1264367816092,2.1372549019607843,0.39215686274509803,5.45,1,1
gene_13896.fasta,ENSG00000177963,7473,28.632183908045977,1554.8850574712644,4.638733705772812,0.186219739292365,24.91,3,0
gene_13897.fasta,ENSG00000177971,6548,25.088122605363985,551.735632183908,11.798198198198198,3.2432432432432434,3.6377777777777776,18,5
gene_13898.fasta,ENSG00000177981,2016,7.724137931034483,853.5172413793103,2.3252595155709344,0.0,0,0,0
gene_139.fasta,ENSG00000006576,2849,10.915708812260537,2132.1609195402298,1.273011617515639,0.044682752457551385,28.49,1,0
gene_1390.fasta,ENSG00000078124,1232,4.7203065134099615,690.0574712643678,1.5380774032459426,0.0,0,0,0
gene_13900.fasta,ENSG00000177989,8598,32.94252873563219,736.9425287356322,10.774436090225564,1.3784461152882206,7.8163636363636355,11,4
gene_13903.fasta,ENSG00000177994,823,3.153256704980843,708.8390804597701,1.019826517967782,0.0,0,0,0
gene_13904.fasta,ENSG00000178015,13718,52.559386973180075,1139.0804597701149,10.75921568627451,1.2549019607843137,8.57375,16,0
gene_13907.fasta,ENSG00000178028,5114,19.593869731800766,1380.4137931034484,3.6424501424501425,0.2136752136752137,17.046666666666667,3,2
gene_13908.fasta,ENSG00000178031,18942,72.57471264367815,4453.229885057472,3.583427922814983,0.09458948164964057,37.884,5,0
gene_13909.fasta,ENSG00000178033,2283,8.74712643678161,911.4827586206897,2.4627831715210355,0.0,0,0,0
gene_1391.fasta,ENSG00000078140,867,3.32183908045977,562.0689655172414,1.4378109452736318,0.4975124378109453,2.89,3,2
gene_13910.fasta,ENSG00000178035,4697,17.99616858237548,1515.9310344827586,3.040129449838188,0.45307443365695793,6.71,7,7
gene_13911.fasta,ENSG00000178038,11922,45.67816091954023,2631.32183908046,4.165618448637317,0.034940600978336823,119.22000000000003,1,0
gene_13912.fasta,ENSG00000178053,714,2.735632183908046,668.7126436781609,0.9118773946360154,0.0,0,0,0
gene_13913.fasta,ENSG00000178057,3056,11.708812260536398,456.11494252873564,6.40670859538784,1.4675052410901468,4.365714285714286,7,7
gene_13914.fasta,ENSG00000178074,3567,13.666666666666666,1087.8275862068965,3.0803108808290154,0.17271157167530224,17.835,2,0
gene_13915.fasta,ENSG00000178075,1545,5.919540229885057,1694.9885057471265,0.8187599364069952,0.0,0,0,0
gene_13918.fasta,ENSG00000178093,12428,47.616858237547895,808.1954022988506,15.119221411192214,3.7712895377128954,4.009032258064516,31,2
gene_13919.fasta,ENSG00000178096,3904,14.957854406130268,400.367816091954,9.429951690821255,1.6908212560386473,5.5771428571428565,7,6
gene_1392.fasta,ENSG00000078142,3033,11.620689655172415,2386.885057471264,1.1436651583710407,0.037707390648567124,30.329999999999995,1,1
gene_13921.fasta,ENSG00000178105,3160,12.10727969348659,2197.574712643678,1.2079510703363914,0.0,0,0,0
gene_13923.fasta,ENSG00000178125,578,2.21455938697318,857.7701149425287,0.621505376344086,0.0,0,0,0
gene_13924.fasta,ENSG00000178127,333,1.2758620689655173,685.5172413793103,0.47844827586206895,0.0,0,0,0
gene_13925.fasta,ENSG00000178149,10021,38.39463601532567,1494.3908045977012,6.162976629766297,0.36900369003690037,16.701666666666664,6,2
gene_13927.fasta,ENSG00000178163,9368,35.89272030651341,3027.080459770115,2.918380062305296,0.0,0,0,0
gene_13929.fasta,ENSG00000178172,206,0.789272030651341,191.64367816091954,0.9155555555555556,0.0,0,0,0
gene_1393.fasta,ENSG00000078177,3712,14.222222222222221,4761.850574712644,0.701038715769594,0.0,0,0,0
gene_13930.fasta,ENSG00000178175,14022,53.724137931034484,2077.7241379310344,6.359183673469388,1.1337868480725624,5.6088,25,0
gene_13931.fasta,ENSG00000178177,4631,17.743295019157088,5288.068965517241,0.8281473533619457,0.0,0,0,0
gene_13932.fasta,ENSG00000178184,9350,35.82375478927203,823.8965517241379,9.415911379657603,0.4028197381671702,23.374999999999996,4,0
gene_13934.fasta,ENSG00000178188,8093,31.007662835249043,2221.9310344827586,3.5636283575517393,0.22016732716864817,16.186,5,0
gene_13937.fasta,ENSG00000178202,3794,14.53639846743295,1437.6091954022988,2.489501312335958,0.13123359580052493,18.970000000000002,2,2
gene_13939.fasta,ENSG00000178217,4628,17.731800766283524,1165.8505747126437,3.554531490015361,0.0,0,0,0
gene_1394.fasta,ENSG00000078237,2076,7.954022988505747,696.448275862069,2.692607003891051,0.0,0,0,0
gene_13941.fasta,ENSG00000178226,12607,48.30268199233716,2390.977011494253,5.008740564163687,0.43702820818434646,11.460909090909091,11,2
gene_13943.fasta,ENSG00000178233,20242,77.55555555555556,1558.7356321839081,12.005931198102017,3.0249110320284696,3.9690196078431375,51,0
gene_13944.fasta,ENSG00000178234,5859,22.448275862068964,1727.5747126436781,3.206896551724138,0.0,0,0,0
gene_13945.fasta,ENSG00000178235,10229,39.191570881226056,2065.344827586207,4.8919177427068385,1.1477761836441895,4.262083333333332,24,4
gene_13946.fasta,ENSG00000178252,12178,46.65900383141762,3344.183908045977,3.5608187134502924,0.11695906432748539,30.444999999999997,4,4
gene_13947.fasta,ENSG00000178257,1218,4.666666666666667,218.5977011494253,4.72093023255814,0.3875968992248062,12.18,1,1
gene_1395.fasta,ENSG00000078246,3105,11.89655172413793,908.3908045977012,3.0441176470588234,0.0,0,0,0
gene_13950.fasta,ENSG00000178295,2525,9.67432950191571,2467.862068965517,0.9300184162062615,0.0,0,0,0
gene_13952.fasta,ENSG00000178301,4390,16.81992337164751,791.7241379310345,5.3997539975399755,1.107011070110701,4.877777777777778,9,4
gene_13953.fasta,ENSG00000178307,5010,19.195402298850574,564.1264367816092,8.652849740932643,0.8635578583765112,10.020000000000001,5,1
gene_13956.fasta,ENSG00000178343,5456,20.904214559386972,690.0114942528736,7.609483960948396,2.092050209205021,3.6373333333333338,15,9
gene_13957.fasta,ENSG00000178358,792,3.0344827586206895,916.8965517241379,0.8098159509202454,0.0,0,0,0
gene_1396.fasta,ENSG00000078269,23394,89.63218390804597,3749.9655172413795,5.5580898075552385,0.09503444998812069,58.485,4,0
gene_13963.fasta,ENSG00000178394,11286,43.241379310344826,1257.4252873563219,8.914691943127963,1.7377567140600316,5.13,22,5
gene_13966.fasta,ENSG00000178401,1025,3.9272030651340994,990.6206896551724,0.9990253411306043,0.0,0,0,0
gene_13967.fasta,ENSG00000178403,8958,34.32183908045977,740.9080459770115,10.937728937728938,1.3431013431013432,8.143636363636363,11,3
gene_13969.fasta,ENSG00000178409,21324,81.70114942528735,2380.632183908046,8.700122399020808,1.101591187270502,7.897777777777777,27,1
gene_13970.fasta,ENSG00000178425,3067,11.75095785440613,1173.3218390804598,2.2819940476190474,0.0,0,0,0
gene_13971.fasta,ENSG00000178445,9001,34.486590038314176,2740.574712643678,2.9386222657525303,0.0326477309826967,90.01,1,1
gene_13972.fasta,ENSG00000178449,385,1.475095785440613,167.49425287356323,2.2514619883040936,0.0,0,0,0
gene_13973.fasta,ENSG00000178460,1096,4.199233716475096,1920.3103448275863,0.5356793743890518,0.0,0,0,0
gene_13975.fasta,ENSG00000178467,10961,41.99616858237548,1481.9195402298851,6.816542288557214,0.808457711442786,8.431538461538462,13,4
gene_13976.fasta,ENSG00000178473,1783,6.831417624521073,415.2298850574713,3.668724279835391,0.0,0,0,0
gene_13977.fasta,ENSG00000178498,2823,10.816091954022989,1031.6091954022988,2.6885714285714286,0.2857142857142857,9.41,3,1
gene_13978.fasta,ENSG00000178502,11794,45.18773946360153,2082.5632183908046,5.544898918664786,1.0813352139163142,5.127826086956521,23,7
gene_13979.fasta,ENSG00000178522,2217,8.494252873563218,1061.448275862069,1.7980535279805352,0.0,0,0,0
gene_13981.fasta,ENSG00000178537,2322,8.89655172413793,853.1609195402299,2.562913907284768,0.22075055187637968,11.610000000000001,2,2
gene_13982.fasta,ENSG00000178538,2686,10.291187739463602,764.1034482758621,3.0767468499427264,0.0,0,0,0
gene_13983.fasta,ENSG00000178562,1378,5.2796934865900385,578.816091954023,2.1167434715821813,0.0,0,0,0
gene_13984.fasta,ENSG00000178567,9790,37.509578544061306,1801.1494252873563,5.3673245614035086,0.9320175438596491,5.758823529411765,17,10
gene_13987.fasta,ENSG00000178585,1424,5.4559386973180075,234.75862068965517,5.788617886178862,1.2195121951219512,4.746666666666667,3,3
gene_13991.fasta,ENSG00000178602,1024,3.9233716475095783,224.3448275862069,3.9233716475095783,0.0,0,0,0
gene_13993.fasta,ENSG00000178607,15431,59.122605363984675,2721.402298850575,5.369171885873347,0.03479471120389701,154.30999999999997,1,0
gene_13994.fasta,ENSG00000178623,5212,19.96934865900383,747.551724137931,6.074592074592075,0.0,0,0,0
gene_13995.fasta,ENSG00000178645,853,3.268199233716475,192.88505747126436,3.7911111111111113,0.0,0,0,0
gene_13996.fasta,ENSG00000178662,10249,39.26819923371647,1743.4597701149426,5.5731375747688965,0.3262642740619902,17.081666666666667,6,0
gene_14.fasta,ENSG00000001626,4999,19.153256704980844,3941.770114942529,1.1281877679981946,0.0,0,0,0
gene_14000.fasta,ENSG00000178691,4328,16.582375478927204,2108.1609195402298,1.952187640956247,0.5412719891745602,3.6066666666666665,12,10
gene_14001.fasta,ENSG00000178694,867,3.32183908045977,923.4942528735633,0.8601190476190477,0.0,0,0,0
gene_14004.fasta,ENSG00000178718,6004,23.00383141762452,570.6436781609195,10.006666666666666,2.166666666666667,4.6184615384615375,13,4
gene_14005.fasta,ENSG00000178719,4884,18.71264367816092,1020.5747126436781,4.573033707865169,0.09363295880149813,48.839999999999996,1,0
gene_14006.fasta,ENSG00000178726,21458,82.21455938697318,1561.367816091954,12.592723004694836,1.2910798122065728,9.753636363636364,22,5
gene_14007.fasta,ENSG00000178732,13777,52.78544061302682,1474.0229885057472,8.441789215686274,0.6127450980392157,13.777,10,1
gene_14008.fasta,ENSG00000178741,1578,6.045977011494253,392.35632183908046,3.530201342281879,0.0,0,0,0
gene_14009.fasta,ENSG00000178750,560,2.1455938697318007,877.8620689655172,0.632768361581921,0.0,0,0,0
gene_1401.fasta,ENSG00000078399,7454,28.559386973180075,802.4137931034483,9.101343101343101,2.6862026862026864,3.3881818181818177,22,6
gene_14011.fasta,ENSG00000178761,2574,9.862068965517242,524.0459770114943,4.46875,0.5208333333333333,8.580000000000002,3,1
gene_14012.fasta,ENSG00000178764,16673,63.88122605363985,2481.137931034483,6.63206046141607,0.5568814638027049,11.909285714285714,14,1
gene_14013.fasta,ENSG00000178772,8187,31.367816091954023,1561.5977011494253,5.025782688766114,0.06138735420503376,81.87,1,0
gene_14015.fasta,ENSG00000178776,268,1.0268199233716475,172.41379310344828,1.3137254901960784,0.0,0,0,0
gene_14019.fasta,ENSG00000178802,2611,10.003831417624522,1230.3908045977012,2.0722222222222224,0.0,0,0,0
gene_1402.fasta,ENSG00000078401,1333,5.10727969348659,459.17241379310343,2.6291913214990137,0.0,0,0,0
gene_14020.fasta,ENSG00000178804,1221,4.67816091954023,421.71264367816093,2.097938144329897,0.0,0,0,0
gene_14022.fasta,ENSG00000178814,24744,94.80459770114942,3583.770114942529,6.398758727695888,0.0517196793379881,123.72000000000001,2,0
